SITE_COL;SITE;HAB;REEF;ARCH;UNIQUE_ID;RGR;AR_TOTAL_INICIAL;MEAN_AR_TOTAL;MEAN_HEALTH;MEAN_BLEACH;MEAN_DEAD_TISSUE;HEALTH_PC1;HEALTH_PC2;PC1_INTERACAO;PC2_INTERACAO;PC1_ENV_MAG;PC2_ENV_MAG;PC1_ENV_VAR;PC2_ENV_VAR;SST_MEAN;SST_CV_ALL;MEAN_DLI_LOCAL;CV_DLI_LOCAL;CHL_MEAN;CHL_CV_ALL;PROP_DHW_GT4;PROP_DHW_GT8;DEPTH;SST_PERIOD_PRIMARY;DLI_PERIOD_PRIMARY;CHL_PERIOD_PRIMARY;SST_PERIOD_SECONDARY;DLI_PERIOD_SECONDARY;CHL_PERIOD_SECONDARY
PAB2_3;PAB2;TP;PAB;outer;PAB2_TP;-0,3563147228704276;11,61;9,241;51,36328496033423;46,23200750409578;2,4047075355699987;0,3004322095393709;-0,6475074943984545;0,3209140704851327;-0,6040565571435749;-1,639584430476045;0,630837587263668;0,3759080238682398;0,4336512882303804;25,71939086914062;4,638699531555176;22,26005337128491;25,97351660964549;0,7046629190444946;63,57395553588867;0,0;0;7,3;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,14839263317711;2,301427530561028
PAB2_4;PAB2;TP;PAB;outer;PAB2_TP;0,0287408361439451;10,31;10,613333333333337;56,2619390214338;42,08797612431064;1,650084854255562;0,0032868322609889;-0,6145922560164107;0,3209140704851327;-0,6040565571435749;-1,639584430476045;0,630837587263668;0,3759080238682398;0,4336512882303804;25,71939086914062;4,638699531555176;22,26005337128491;25,97351660964549;0,7046629190444946;63,57395553588867;0,0;0;7,3;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,14839263317711;2,301427530561028
PAB2_5;PAB2;TP;PAB;outer;PAB2_TP;-0,1326976268966933;15,53;15,046666666666669;55,806058434794;41,42583891221491;2,7681026529910864;0,0251320304277875;-0,5179615027304377;0,3209140704851327;-0,6040565571435749;-1,639584430476045;0,630837587263668;0,3759080238682398;0,4336512882303804;25,71939086914062;4,638699531555176;22,26005337128491;25,97351660964549;0,7046629190444946;63,57395553588867;0,0;0;7,3;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,14839263317711;2,301427530561028
PAB2_6;PAB2;TP;PAB;outer;PAB2_TP;-0,0833127923223534;3,818;3,648666666666667;54,01531238717698;38,157354764035055;7,827332848787958;0,1072420701238592;-0,0748715619152955;0,3209140704851327;-0,6040565571435749;-1,639584430476045;0,630837587263668;0,3759080238682398;0,4336512882303804;25,71939086914062;4,638699531555176;22,26005337128491;25,97351660964549;0,7046629190444946;63,57395553588867;0,0;0;7,3;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,14839263317711;2,301427530561028
PAB3_1;PAB3;TP;PAB;outer;PAB3_TP;-0,046327949109726;6,622;6,425333333333334;71,54383216947362;23,726478914790945;4,729688915735427;-0,9538100349669204;0,0050926945587046;0,5511684525511015;0,2608195261147947;-1,621778741882032;0,7165260361263633;0,358476814829342;0,4529570999014649;25,71939086914062;4,638699531555176;23,32453195304311;25,5723465325928;0,7046629190444946;63,57395553588867;0,0;0;6,9;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,14839263317711;2,301427530561028
PAB3_2;PAB3;TP;PAB;outer;PAB3_TP;0,0303523253134245;29,4;29,793333333333333;62,1234172394821;35,577927190735565;3,0037576105986568;-0,3432437555643704;-0,3767979169972953;0,5511684525511015;0,2608195261147947;-1,621778741882032;0,7165260361263633;0,358476814829342;0,4529570999014649;25,71939086914062;4,638699531555176;23,32453195304311;25,5723465325928;0,7046629190444946;63,57395553588867;0,0;0;6,9;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,14839263317711;2,301427530561028
PAB3_4;PAB3;TP;PAB;outer;PAB3_TP;0,2318800563030252;12,05;13,98;32,88743979749888;63,96179948327566;3,150760719225449;1,432791409912492;-0,9714683739455756;0,5511684525511015;0,2608195261147947;-1,621778741882032;0,7165260361263633;0,358476814829342;0,4529570999014649;25,71939086914062;4,638699531555176;23,32453195304311;25,5723465325928;0,7046629190444946;63,57395553588867;0,0;0;6,9;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,14839263317711;2,301427530561028
PAB5_1;PAB5;PA;PAB;outer;PAB5_PA;0,1632928925818837;7,827;9,134;86,87757954206855;13,122420457931446;0,0;-1,8708099364493471;-0,1171430232508706;2,9558323264426973;1,0866815951627142;-1,561253249714341;-1,07477598457623;0,5760171078042585;-0,01991608110741278;25,70938873291016;4,600058078765869;9,666829308690135;32,8262352757686;0,6253472566604614;62,64405822753906;0,001763668430335097;0;15,0;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;33,15089792427894;40,24728645587541
PLE_1;PLE;PA;UCR;inner;PLE_PA;0,1579707048830918;14,13;17,156666666666666;93,83819309984489;6,161806900155138;0,0;-2,2989743472574133;0,0316492279415585;1,261537818601346;-0,292469298736499;0,4297529088577104;-1,615646072463403;-0,1020255475344422;1,212640096673696;25,75346374511719;5,225964069366455;13,29711327292238;41,65953468506443;2,467044353485107;27,1536865234375;0,006647673314339981;0;6,1;365,0182196772514;363,1619339984651;363,1619339984651;33,21403759920844;;
PLE_2;PLE;PA;UCR;inner;PLE_PA;-0,0017684526806318;8,497;7,957733333333333;63,92592246586952;33,977214384867885;2,096863149262596;-0,4706200622318496;-0,4082550318524757;1,261537818601346;-0,292469298736499;0,4297529088577104;-1,615646072463403;-0,1020255475344422;1,212640096673696;25,75346374511719;5,225964069366455;13,29711327292238;41,65953468506443;2,467044353485107;27,1536865234375;0,006647673314339981;0;6,1;365,0182196772514;363,1619339984651;363,1619339984651;33,21403759920844;;
PLE_3;PLE;PA;UCR;inner;PLE_PA;0,1324169891842093;11,51;12,953333333333331;73,03160338190929;26,968396618090704;0,0;-1,0191099856520485;-0,4131189376909423;1,261537818601346;-0,292469298736499;0,4297529088577104;-1,615646072463403;-0,1020255475344422;1,212640096673696;25,75346374511719;5,225964069366455;13,29711327292238;41,65953468506443;2,467044353485107;27,1536865234375;0,006647673314339981;0;6,1;365,0182196772514;363,1619339984651;363,1619339984651;33,21403759920844;;
PLE_4;PLE;PA;UCR;inner;PLE_PA;0,1246302592433132;4,603;5,364999999999999;93,20883987698365;2,5496301212425254;4,241530001773822;-2,2837719440632216;0,4217639201951159;1,261537818601346;-0,292469298736499;0,4297529088577104;-1,615646072463403;-0,1020255475344422;1,212640096673696;25,75346374511719;5,225964069366455;13,29711327292238;41,65953468506443;2,467044353485107;27,1536865234375;0,006647673314339981;0;6,1;365,0182196772514;363,1619339984651;363,1619339984651;33,21403759920844;;
PLE_5;PLE;PA;UCR;inner;PLE_PA;0,0386904596888042;7,408;7,596;59,24123903329464;40,75876096670535;0,0;-0,1708308537705417;-0,7079060766640344;1,261537818601346;-0,292469298736499;0,4297529088577104;-1,615646072463403;-0,1020255475344422;1,212640096673696;25,75346374511719;5,225964069366455;13,29711327292238;41,65953468506443;2,467044353485107;27,1536865234375;0,006647673314339981;0;6,1;365,0182196772514;363,1619339984651;363,1619339984651;33,21403759920844;;
PLE_6;PLE;TP;UCR;inner;PLE_TP;0,1736318541269886;5,135;6,388333333333333;21,93617731287773;77,59366076794424;0,4701619191780193;2,1212888915444097;-1,460616341916849;0,1455836677341226;0,454965892504568;0,7324013690383937;-0,1591746214078585;-0,7981753509375392;1,983655863243405;25,75346374511719;5,225964069366455;29,58933632892454;25,63801433910158;2,467044353485107;27,1536865234375;0,006647673314339981;0;2,3;365,0182196772514;363,1619339984651;363,1619339984651;33,21403759920844;33,209606986899566;
PLE_7;PLE;TP;UCR;inner;PLE_TP;0,0327326955820355;16,85;17,616666666666664;39,8920705875137;42,10748119777005;18,000448214716254;0,9196080767526617;0,5911648279396222;0,1455836677341226;0,454965892504568;0,7324013690383937;-0,1591746214078585;-0,7981753509375392;1,983655863243405;25,75346374511719;5,225964069366455;29,58933632892454;25,63801433910158;2,467044353485107;27,1536865234375;0,006647673314339981;0;2,3;365,0182196772514;363,1619339984651;363,1619339984651;33,21403759920844;33,209606986899566;
PNO_1;PNO;RR;ARC;outer;PNO_RR;0,4312992046839606;3,141;5,397333333333333;37,55986402259452;45,422223668005;17,017912309400486;1,0685139855048205;0,4478257187833797;0,8980147305778606;-0,6203624318368456;-1,569612055799663;1,035089235221789;0,3330934090907208;0,6297688378465922;25,72056198120117;4,672166347503662;27,80144699694984;24,01104993141429;0,7046629190444946;63,57395553588867;0,0;0;5,4;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,114986483813546;2,301427530561028
PNO_2;PNO;RR;ARC;outer;PNO_RR;-0,0253861626867115;4,04;3,8533333333333335;29,884846059334198;35,958095673697805;34,157058266967994;1,4456214582704767;1,9144967725160995;0,8980147305778606;-0,6203624318368456;-1,569612055799663;1,035089235221789;0,3330934090907208;0,6297688378465922;25,72056198120117;4,672166347503662;27,80144699694984;24,01104993141429;0,7046629190444946;63,57395553588867;0,0;0;5,4;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,114986483813546;2,301427530561028
SGO_1;SGO;PA;UCR;inner;SGO_PA;0,0661217174250035;25,25;28,923333333333336;54,71848252210893;41,32492233746101;3,9565951404300734;0,0854437185185125;-0,4281286261329547;-0,9468730236626046;-0,6374386189272548;1,088943454628946;-2,753404645071309;1,193121297774302;1,04261443380214;25,74169158935547;5,365728378295898;9,01467507619611;55,43448530323508;2,426712989807129;37,08443450927734;0,01003934337267671;0;8,2;365,0182196772514;363,0342703118984;363,0342703118984;33,21403759920844;;
SGO_2;SGO;PA;UCR;inner;SGO_PA;0,0613998004035893;33,14;36,91333333333333;96,4901278302758;2,945660798412137;0,564211371312073;-2,465228760889377;0,1420207117771038;-0,9468730236626046;-0,6374386189272548;1,088943454628946;-2,753404645071309;1,193121297774302;1,04261443380214;25,74169158935547;5,365728378295898;9,01467507619611;55,43448530323508;2,426712989807129;37,08443450927734;0,01003934337267671;0;8,2;365,0182196772514;363,0342703118984;363,0342703118984;33,21403759920844;;
SGO_3;SGO;PA;UCR;inner;SGO_PA;0,0308063820946644;19,04;20,203333333333333;73,66824476905857;26,134718193904387;0,197037037037037;-1,059363528352914;-0,3807624517799235;-0,9468730236626046;-0,6374386189272548;1,088943454628946;-2,753404645071309;1,193121297774302;1,04261443380214;25,74169158935547;5,365728378295898;9,01467507619611;55,43448530323508;2,426712989807129;37,08443450927734;0,01003934337267671;0;8,2;365,0182196772514;363,0342703118984;363,0342703118984;33,21403759920844;;
SGO_4;SGO;PA;UCR;inner;SGO_PA;-0,0061399068230798;50,8;52,57333333333333;86,41025063078736;10,666009062554826;2,9237403066578183;-1,8582695824118145;0,151051698436943;-0,9468730236626046;-0,6374386189272548;1,088943454628946;-2,753404645071309;1,193121297774302;1,04261443380214;25,74169158935547;5,365728378295898;9,01467507619611;55,43448530323508;2,426712989807129;37,08443450927734;0,01003934337267671;0;8,2;365,0182196772514;363,0342703118984;363,0342703118984;33,21403759920844;;
SGO_5;SGO;PA;UCR;inner;SGO_PA;0,0401582089081029;39,34;41,86333333333334;93,76503718120716;4,751591083088491;1,4833717357043532;-2,302696626538355;0,171223475882022;-0,9468730236626046;-0,6374386189272548;1,088943454628946;-2,753404645071309;1,193121297774302;1,04261443380214;25,74169158935547;5,365728378295898;9,01467507619611;55,43448530323508;2,426712989807129;37,08443450927734;0,01003934337267671;0;8,2;365,0182196772514;363,0342703118984;363,0342703118984;33,21403759920844;;
SGO_6;SGO;TP;UCR;inner;SGO_TP;0,1371332263510329;8,217;8,485;33,65313992944848;51,76474553195698;14,58211453859454;1,3223277101752866;0,1325560363988929;-1,4742980841344973;2,5186838095052493;1,464476195648143;-0,9461834356702706;0,07120352744407478;2,285186485809834;25,74169158935547;5,365728378295898;24,73399150261123;29,6141398891103;2,426712989807129;37,08443450927734;0,01003934337267671;0;3,2;365,0182196772514;363,0342703118984;363,0342703118984;33,21403759920844;15,872647686033895;
SGO_7;SGO;TP;UCR;inner;SGO_TP;0,028467508950817;34,82;35,57;27,43191283028655;64,92091866399277;7,647168505720692;1,743450817366798;-0,660268678435908;-1,4742980841344973;2,5186838095052493;1,464476195648143;-0,9461834356702706;0,07120352744407478;2,285186485809834;25,74169158935547;5,365728378295898;24,73399150261123;29,6141398891103;2,426712989807129;37,08443450927734;0,01003934337267671;0;3,2;365,0182196772514;363,0342703118984;363,0342703118984;33,21403759920844;15,872647686033895;
SGO_8;SGO;TP;UCR;inner;SGO_TP;0,2072828129693498;9,48;11,65;26,26677966055682;70,36332638119205;3,3698939582511205;1,8388298039548;-1,0921438513534538;-1,4742980841344973;2,5186838095052493;1,464476195648143;-0,9461834356702706;0,07120352744407478;2,285186485809834;25,74169158935547;5,365728378295898;24,73399150261123;29,6141398891103;2,426712989807129;37,08443450927734;0,01003934337267671;0;3,2;365,0182196772514;363,0342703118984;363,0342703118984;33,21403759920844;15,872647686033895;
SGO_9;SGO;TP;UCR;inner;SGO_TP;0,0839827062654251;5,484;5,3933333333333335;24,80260792989769;72,69463302019336;2,502759049908945;1,9337010973860096;-1,2059475427015451;-1,4742980841344973;2,5186838095052493;1,464476195648143;-0,9461834356702706;0,07120352744407478;2,285186485809834;25,74169158935547;5,365728378295898;24,73399150261123;29,6141398891103;2,426712989807129;37,08443450927734;0,01003934337267671;0;3,2;365,0182196772514;363,0342703118984;363,0342703118984;33,21403759920844;15,872647686033895;
SIR_1;SIR;RR;ARC;outer;SIR_RR;0,1600277877676015;23,25;26,036666666666672;19,73024874243252;45,6861510000625;34,583600257504976;2,067891335535676;1,7380130251975612;-1,9018880931021995;3,1641516893864576;-1,465206539874595;1,537532410339228;0,2218550365156389;0,7529701067167087;25,72056198120117;4,672166347503662;36,44262944416626;21,45095749046088;0,7046629190444946;63,57395553588867;0,0;0;3,1;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,114986483813546;2,301427530561028
SIR_2;SIR;RR;ARC;outer;SIR_RR;0,5727370403922565;4,787;10,469;21,853715139221965;76,59844176135385;1,547843099424174;2,1203877918308507;-1,359841179480137;-1,9018880931021995;3,1641516893864576;-1,465206539874595;1,537532410339228;0,2218550365156389;0,7529701067167087;25,72056198120117;4,672166347503662;36,44262944416626;21,45095749046088;0,7046629190444946;63,57395553588867;0,0;0;3,1;365,0182196772514;368,8594783962631;368,8594783962631;33,21403759920844;28,114986483813546;2,301427530561028
TIM1_1;TIM1;PA;TIM;inner;TIM1_PA;0,4824804708130609;3,97;6,889333333333333;46,04846432386473;48,4687481026676;5,482787573467674;0,6102981681431792;-0,4682493418431369;1,971115350383335;-0,1092540164785684;0,005648369304809714;-0,5135138481323375;0,7970399750977174;0,1526517628685984;25,67053413391113;4,670803070068359;16,19803414882298;33,93366772931185;0,8262255191802979;64,23426055908203;0,005019671686338353;0;9,5;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM1_2;TIM1;PA;TIM;inner;TIM1_PA;0,0527899550649828;9,115;9,624333333333334;86,55899551453314;13,441004485466856;0,0;-1,8512130515899423;-0,1239531750079648;1,971115350383335;-0,1092540164785684;0,005648369304809714;-0,5135138481323375;0,7970399750977174;0,1526517628685984;25,67053413391113;4,670803070068359;16,19803414882298;33,93366772931185;0,8262255191802979;64,23426055908203;0,005019671686338353;0;9,5;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM1_3;TIM1;PA;TIM;inner;TIM1_PA;0,087362705479296;45,15;52,56666666666667;67,63493628931806;32,00966106980413;0,3554026408778128;-0,6891177422799575;-0,4946643616908175;1,971115350383335;-0,1092540164785684;0,005648369304809714;-0,5135138481323375;0,7970399750977174;0,1526517628685984;25,67053413391113;4,670803070068359;16,19803414882298;33,93366772931185;0,8262255191802979;64,23426055908203;0,005019671686338353;0;9,5;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM1_4;TIM1;PA;TIM;inner;TIM1_PA;0,0526802578289131;17,28;18,42;81,49224204236185;17,33877647615667;1,1689814814814812;-1,5460242440578738;-0,1210368512425942;1,971115350383335;-0,1092540164785684;0,005648369304809714;-0,5135138481323375;0,7970399750977174;0,1526517628685984;25,67053413391113;4,670803070068359;16,19803414882298;33,93366772931185;0,8262255191802979;64,23426055908203;0,005019671686338353;0;9,5;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM1_5;TIM1;PA;TIM;inner;TIM1_PA;0,0987671125904254;29,03;33,916666666666664;55,97008862529745;31,10076873686252;12,92914263784002;-0,0412801690922243;0,4523351454808558;1,971115350383335;-0,1092540164785684;0,005648369304809714;-0,5135138481323375;0,7970399750977174;0,1526517628685984;25,67053413391113;4,670803070068359;16,19803414882298;33,93366772931185;0,8262255191802979;64,23426055908203;0,005019671686338353;0;9,5;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM1_6;TIM1;TP;TIM;inner;TIM1_TP;0,1639631413791802;22,16;25,87666666666667;41,933013516997725;58,06698648300227;0,0;0,8938405460716694;-1,0778921155871315;-0,8157940567286442;0,5776915598819882;0,2262833888309051;0,5482744948547477;0,4483660012106138;0,5388231442943966;25,67053413391113;4,670803070068359;28,94249655457412;25,90912022612843;0,8262255191802979;64,23426055908203;0,005019671686338353;0;4,7;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM1_7;TIM1;TP;TIM;inner;TIM1_TP;0,0922936868776114;27,92;32,14;27,148255730094565;71,12551834177361;1,7262259281318244;1,7937188452793962;-1,229690872152912;-0,8157940567286442;0,5776915598819882;0,2262833888309051;0,5482744948547477;0,4483660012106138;0,5388231442943966;25,67053413391113;4,670803070068359;28,94249655457412;25,90912022612843;0,8262255191802979;64,23426055908203;0,005019671686338353;0;4,7;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM2_1;TIM2;PA;TIM;inner;TIM2_PA;0,2467211788388564;6,209;8,242333333333333;60,099556644398206;39,90044335560179;0,0;-0,2236280750490854;-0,6895584111121188;0,4782140603172463;-1,2379144341248025;-0,1004351581942182;-1,024032319421958;0,9511469801220911;-0,01802835516316503;25,67053413391113;4,670803070068359;12,17332270427219;37,48035912300853;0,8262255191802979;64,23426055908203;0,005019671686338353;0;11,9;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM2_2;TIM2;PA;TIM;inner;TIM2_PA;0,1902756294627852;5,5;6,232333333333334;62,41395955133114;35,6604741056268;1,925566343042071;-0,3766660228866287;-0,456873564135792;0,4782140603172463;-1,2379144341248025;-0,1004351581942182;-1,024032319421958;0,9511469801220911;-0,01802835516316503;25,67053413391113;4,670803070068359;12,17332270427219;37,48035912300853;0,8262255191802979;64,23426055908203;0,005019671686338353;0;11,9;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM2_3;TIM2;PA;TIM;inner;TIM2_PA;-0,0024838600509673;20,18;19,15333333333333;89,1542042905429;10,8457957094571;0,0;-2,010850708138588;-0,0684771809893855;0,4782140603172463;-1,2379144341248025;-0,1004351581942182;-1,024032319421958;0,9511469801220911;-0,01802835516316503;25,67053413391113;4,670803070068359;12,17332270427219;37,48035912300853;0,8262255191802979;64,23426055908203;0,005019671686338353;0;11,9;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM2_4;TIM2;PA;TIM;inner;TIM2_PA;-0,075670122551094;24,28;22,383333333333336;52,70986007983745;27,54087390108341;19,749266019079148;0,1214607717045635;1,0315562945411798;0,4782140603172463;-1,2379144341248025;-0,1004351581942182;-1,024032319421958;0,9511469801220911;-0,01802835516316503;25,67053413391113;4,670803070068359;12,17332270427219;37,48035912300853;0,8262255191802979;64,23426055908203;0,005019671686338353;0;11,9;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM2_5;TIM2;PA;TIM;inner;TIM2_PA;0,0606332007699743;18,15;19,39;60,67897055831088;28,536036656696336;10,784992784992786;-0,3190500953442483;0,3489847123861481;0,4782140603172463;-1,2379144341248025;-0,1004351581942182;-1,024032319421958;0,9511469801220911;-0,01802835516316503;25,67053413391113;4,670803070068359;12,17332270427219;37,48035912300853;0,8262255191802979;64,23426055908203;0,005019671686338353;0;11,9;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM2_6;TIM2;PA;TIM;inner;TIM2_PA;0,4318321229320673;4,701;6,686;66,17284262566528;29,709825416742508;4,117331957592211;-0,6200330219401823;-0,1679830527051437;0,4782140603172463;-1,2379144341248025;-0,1004351581942182;-1,024032319421958;0,9511469801220911;-0,01802835516316503;25,67053413391113;4,670803070068359;12,17332270427219;37,48035912300853;0,8262255191802979;64,23426055908203;0,005019671686338353;0;11,9;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM2_7;TIM2;TP;TIM;inner;TIM2_TP;-0,0969611643152323;24,45;23,36;14,731825614989006;79,09963628847244;6,168538096538562;2,532860327117524;-1,0724366423523473;0,4817894585820502;-0,386743702812933;0,1654747028818517;0,2556375688048873;0,5475767756106122;0,428942956291676;25,67053413391113;4,670803070068359;24,69917399074834;28,19240384241055;0,8262255191802979;64,23426055908203;0,005019671686338353;0;6,0;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM2_8;TIM2;TP;TIM;inner;TIM2_TP;-0,0533493917418861;40,71;40,91;23,111601705033312;76,30700082753478;0,581397467431903;2,0483690795870464;-1,4249063978879242;0,4817894585820502;-0,386743702812933;0,1654747028818517;0,2556375688048873;0,5475767756106122;0,428942956291676;25,67053413391113;4,670803070068359;24,69917399074834;28,19240384241055;0,8262255191802979;64,23426055908203;0,005019671686338353;0;6,0;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM2_9;TIM2;TP;TIM;inner;TIM2_TP;0,1221559878758439;4,347;4,8693333333333335;58,39101826008388;39,05294606084925;2,5560356790668823;-0,1326997079783066;-0,4828820842757685;0,4817894585820502;-0,386743702812933;0,1654747028818517;0,2556375688048873;0,5475767756106122;0,428942956291676;25,67053413391113;4,670803070068359;24,69917399074834;28,19240384241055;0,8262255191802979;64,23426055908203;0,005019671686338353;0;6,0;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM3_1;TIM3;PA;TIM;inner;TIM3_PA;0,2809479639263477;8,073;11,501;59,61177590265422;35,77100051679702;4,617223580548765;-0,2192165991468994;-0,2606713850547217;0,812377614313888;0,0412784544581118;-0,03891934931787006;-0,7279924209750902;0,8629212756296107;0,07968539674467577;25,67053413391113;4,670803070068359;14,37573744464772;35,44989109349348;0,8262255191802979;64,23426055908203;0,005019671686338353;0;10,5;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM3_2;TIM3;PA;TIM;inner;TIM3_PA;0,0241805358467106;26,64;26,786666666666672;76,45072147761549;4,613457755065331;18,935820767319186;-1,3343889377561504;1,4616516682702756;0,812377614313888;0,0412784544581118;-0,03891934931787006;-0,7279924209750902;0,8629212756296107;0,07968539674467577;25,67053413391113;4,670803070068359;14,37573744464772;35,44989109349348;0,8262255191802979;64,23426055908203;0,005019671686338353;0;10,5;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM3_3;TIM3;PA;TIM;inner;TIM3_PA;0,4160932067000088;2,648;4,341;35,7825103735106;64,2174896264894;0,0;1,272173078505148;-1,2093671933355823;0,812377614313888;0,0412784544581118;-0,03891934931787006;-0,7279924209750902;0,8629212756296107;0,07968539674467577;25,67053413391113;4,670803070068359;14,37573744464772;35,44989109349348;0,8262255191802979;64,23426055908203;0,005019671686338353;0;10,5;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM3_4;TIM3;TP;TIM;inner;TIM3_TP;0,3577492537895694;5,486;8,336666666666666;61,86648049148271;36,35869875265388;1,77482075586341;-0,3421536655456689;-0,4829196056371216;-0,8615673832297658;-1,9479705722201317;0,1841038570558949;0,3452888797535958;0,5173518781524435;0,4624183266347845;25,67053413391113;4,670803070068359;25,93095231566542;27,49679377800564;0,8262255191802979;64,23426055908203;0,005019671686338353;0;5,6;365,0182196772514;368,75;368,75;33,21403759920844;28,091522285411983;
TIM3_5;TIM3;PA;TIM;inner;TIM3_PA;0,0228805757462371;8,329;9,436;77,75636430836332;10,46390418915181;11,779731502484886;-1,3750362701245764;0,8086826102793904;0,812377614313888;0,0412784544581118;-0,03891934931787006;-0,7279924209750902;0,8629212756296107;0,07968539674467577;25,67053413391113;4,670803070068359;14,37573744464772;35,44989109349348;0,8262255191802979;64,23426055908203;0,005019671686338353;0;10,5;365,0182196772514;368,75;368,75;33,21403759920844;;
TIM3_6;TIM3;PA;TIM;inner;TIM3_PA;0,0838967281155222;23,92;24,473333333333333;80,4074861138241;19,592513886175883;0,0;-1,472818621806904;-0,2554497628253318;0,812377614313888;0,0412784544581118;-0,03891934931787006;-0,7279924209750902;0,8629212756296107;0,07968539674467577;25,67053413391113;4,670803070068359;14,37573744464772;35,44989109349348;0,8262255191802979;64,23426055908203;0,005019671686338353;0;10,5;365,0182196772514;368,75;368,75;33,21403759920844;;
